X,Y,OBJECTID,ID,MONTH,CRIME_CATEGORY,LOCATION_TYPE,LOCATION_SUBTYPE,LONGITUDE,LATITUDE,STREET_ID,STREET_NAME,OUTCOME_CATEGORY,OUTCOME_DATE
360286.0946,175401.1284,1754,120041940,2024-07,other-theft,Force,,-2.573221,51.476166,2280043,On or near Stottbury Road,Under investigation,2024-07
361000.0945,171674.1853,1755,120046372,2024-07,other-theft,Force,,-2.562529,51.442706,2280774,On or near Chatsworth Road,Under investigation,2024-07
359178.128,173582.1405,1756,120045833,2024-07,other-theft,Force,,-2.588963,51.459732,2279017,On or near Parking Area,Under investigation,2024-07
358383.1506,172937.205800001,1757,120043672,2024-07,other-theft,Force,,-2.600329,51.453875,2278335,On or near Denmark Avenue,Under investigation,2024-07
363146.0775,175663.201400001,1758,120052315,2024-07,other-theft,Force,,-2.532070,51.478716,2282510,On or near Supermarket,Under investigation,2024-07
359644.121,173065.137499999,1759,120051169,2024-07,other-theft,Force,,-2.582197,51.455117,2279412,On or near Jacob Street,Under investigation,2024-07
363265.0394,175576.143100001,1760,120050553,2024-07,other-theft,Force,,-2.530348,51.477941,2282558,On or near Petrol Station,Under investigation,2024-07
358324.1245,172000.236400001,1761,120052093,2024-07,other-theft,Force,,-2.601068,51.445446,2278267,On or near West End,Under investigation,2024-07
359185.1456,173054.1338,1762,120039918,2024-07,other-theft,Force,,-2.588801,51.454985,2279068,On or near Ferry Terminal,Under investigation,2024-07
360762.0514,173721.106899999,1763,120049389,2024-07,other-theft,Force,,-2.566181,51.461094,2280535,On or near Bus/coach Station,Under investigation,2024-07
360728.0708,174224.0799,1764,120054576,2024-07,other-theft,Force,,-2.566726,51.465614,2280447,On or near Nicholas Road,Under investigation,2024-07
358341.1573,172858.1413,1765,120047719,2024-07,other-theft,Force,,-2.600924,51.453161,2278265,On or near Unity Street,Under investigation,2024-07
357473.1896,175960.1622,1766,120050945,2024-07,other-theft,Force,,-2.613790,51.480987,2277402,On or near Downs Park East,Under investigation,2024-07
357021.242,170688.1851,1767,120052757,2024-07,other-theft,Force,,-2.619656,51.433552,2276995,On or near Supermarket,Awaiting court outcome,2024-07
359548.0959,173651.130100001,1768,120047695,2024-07,other-theft,Force,,-2.583646,51.460379,2279422,On or near Orange Street,Under investigation,2024-07
359070.1171,169826.161699999,1769,120050561,2024-07,other-theft,Force,,-2.590082,51.425954,2278991,On or near Wicklow Road,Under investigation,2024-07
359859.1145,172757.136,1770,120047643,2024-07,other-theft,Force,,-2.579068,51.452363,2279672,On or near Anvil Street,Under investigation,2024-07
358903.1022,178000.102,1771,120054164,2024-07,other-theft,Force,,-2.593437,51.499434,2278707,On or near Penrith Gardens,Under investigation,2024-07
364136.0722,175769.217599999,1772,120044109,2024-07,other-theft,Force,,-2.517826,51.479733,2283263,On or near Ledbury Road,Under investigation,2024-07
363265.0394,175576.143100001,1773,120050573,2024-07,other-theft,Force,,-2.530348,51.477941,2282558,On or near Petrol Station,Under investigation,2024-07
359133.1187,172130.2235,1774,120043859,2024-07,other-theft,Force,,-2.589443,51.446674,2279070,On or near Ship Lane,Under investigation,2024-07
358878.1333,173300.1829,1775,120047271,2024-07,other-theft,Force,,-2.593248,51.457175,2278797,On or near Bridewell Street,Under investigation,2024-07
359115.1312,175718.0911,1776,120046585,2024-07,other-theft,Force,,-2.590118,51.478932,2279016,On or near Bishop Lane,Under investigation,2024-07
357021.242,170688.1851,1777,120052968,2024-07,other-theft,Force,,-2.619656,51.433552,2276995,On or near Supermarket,Awaiting court outcome,2024-07
361378.068,175152.143100001,1778,120046950,2024-07,other-theft,Force,,-2.557471,51.474003,2281067,On or near Petrol Station,Under investigation,2024-07
356878.1545,179237.1535,1779,120042227,2024-07,other-theft,Force,,-2.622759,51.510405,2276870,On or near Standfast Road,Under investigation,2024-07
360434.0499,170502.171399999,1780,120041954,2024-07,other-theft,Force,,-2.570541,51.432129,2280225,On or near Wellgarth Road,Under investigation,2024-07
361346.0676,171245.2382,1781,120051880,2024-07,other-theft,Force,,-2.557504,51.438873,2280943,On or near Roman Walk,Under investigation,2024-07
357378.1726,168471.214,1782,120046927,2024-07,other-theft,Force,,-2.614253,51.413646,2277391,On or near Goulston Walk,Under investigation,2024-07
361378.068,175152.143100001,1783,120054570,2024-07,other-theft,Force,,-2.557471,51.474003,2281067,On or near Petrol Station,Under investigation,2024-07
358195.1289,172685.1768,1784,120053071,2024-07,other-theft,Force,,-2.603005,51.451595,2278159,On or near Deanery Road,Under investigation,2024-07
359692.0632,169753.132300001,1785,120046025,2024-07,other-theft,Force,,-2.581128,51.425342,2279543,On or near Trewint Gardens,Under investigation,2024-07
360980.0446,173800.169199999,1786,120050583,2024-07,other-theft,Force,,-2.563052,51.461820,2280687,On or near Kilburn Street,Under investigation,2024-07
358721.181,171680.214400001,1787,120050584,2024-07,other-theft,Force,,-2.595318,51.442598,2278608,On or near East Street Mews,Under investigation,2024-07
358874.1116,172932.1964,1788,120052959,2024-07,other-theft,Force,,-2.593263,51.453866,2278830,On or near St Nicholas Street,Under investigation,2024-07
358619.1597,174438.157600001,1789,120041942,2024-07,other-theft,Force,,-2.597109,51.467388,2278473,On or near Elmgrove Road,Under investigation,2024-07
358764.1122,172486.217599999,1790,120049516,2024-07,other-theft,Force,,-2.594794,51.449848,2278630,On or near Queen Square,Under investigation,2024-07
361859.0546,176460.1502,1791,120041667,2024-07,other-theft,Force,,-2.550688,51.485796,2281481,On or near Petrol Station,Under investigation,2024-07
358526.0929,172844.168,1792,120048718,2024-07,other-theft,Force,,-2.598261,51.453049,2278487,On or near Theatre/concert Hall,Under investigation,2024-07
360265.0853,173800.159499999,1793,120047684,2024-07,other-theft,Force,,-2.573343,51.461770,2280098,On or near Clark Street,Under investigation,2024-07
359160.1294,173175.117799999,1794,120046818,2024-07,other-theft,Force,,-2.589175,51.456071,2279077,On or near Newgate,Under investigation,2024-07
358997.0968,178129.137399999,1795,120040368,2024-07,other-theft,Force,,-2.592098,51.500601,2278848,On or near Supermarket,Under investigation,2024-07
357650.2443,170169.136600001,1796,120051428,2024-07,other-theft,Force,,-2.610546,51.428933,2277609,On or near Ilchester Crescent,Under investigation,2024-07
361261.0356,175107.0956,1797,120047516,2024-07,other-theft,Force,,-2.559151,51.473590,2280946,On or near Freemantle Road,Under investigation,2024-07
363265.0394,175576.143100001,1798,120047509,2024-07,other-theft,Force,,-2.530348,51.477941,2282558,On or near Petrol Station,Under investigation,2024-07
362964.0029,173751.214199999,1799,120047496,2024-07,other-theft,Force,,-2.534490,51.461513,2282421,On or near Petrol Station,Under investigation,2024-07
360071.1294,170892.160800001,1800,120048726,2024-07,other-theft,Force,,-2.575806,51.435610,2279927,On or near Redcatch Road,Under investigation,2024-07
361620.077,173530.1613,1801,120045060,2024-07,other-theft,Force,,-2.553810,51.459436,2281238,On or near Church Road,Under investigation,2024-07
360476.0367,169498.196599999,1802,120048740,2024-07,other-theft,Force,,-2.569824,51.423105,2280284,On or near First Avenue,Under investigation,2024-07
361645.1086,171724.2225,1803,120043790,2024-07,other-theft,Force,,-2.553254,51.443200,2281314,On or near Sandholme Road,Under investigation,2024-07
359929.1243,176122.122300001,1804,120046191,2024-07,other-theft,Force,,-2.578443,51.482623,2279745,On or near Supermarket,Under investigation,2024-07
359146.3861,169348.299799999,1805,120046193,2024-07,other-theft,Force,,-2.588929,51.421663,2279056,On or near Sports/recreation Area,Under investigation,2024-07
357963.1638,172533.17,1806,120052076,2024-07,other-theft,Force,,-2.606325,51.450211,2277927,On or near Gasferry Lane,Under investigation,2024-07
360529.0764,173942.125399999,1807,120047454,2024-07,other-theft,Force,,-2.569559,51.463065,2280328,On or near St Gabriel's Road,Under investigation,2024-07
359074.1027,173183.1523,1808,120051176,2024-07,other-theft,Force,,-2.590414,51.456137,2278978,On or near Fairfax Street,Under investigation,2024-07
363265.0394,175576.143100001,1809,120049540,2024-07,other-theft,Force,,-2.530348,51.477941,2282558,On or near Petrol Station,Under investigation,2024-07
358619.1597,174438.157600001,1810,120041875,2024-07,other-theft,Force,,-2.597109,51.467388,2278473,On or near Elmgrove Road,Under investigation,2024-07
357707.1918,176541.125399999,1811,120041870,2024-07,other-theft,Force,,-2.610490,51.486228,2277645,On or near Waterford Road,Under investigation,2024-07
358077.1282,173105.220000001,1812,120043775,2024-07,other-theft,Force,,-2.604753,51.455363,2278036,On or near Berkeley Avenue,Under investigation,2024-07
358688.1001,172933.1534,1813,120047955,2024-07,other-theft,Force,,-2.595940,51.453861,2278638,On or near Clare Street,Under investigation,2024-07
357820.1428,178211.200099999,1814,120047441,2024-07,other-theft,Force,,-2.609063,51.501252,2277773,On or near Lorton Road,Under investigation,2024-07
360168.0791,175778.111300001,1815,120043426,2024-07,other-theft,Force,,-2.574963,51.479547,2280007,On or near Muller Road,Under investigation,2024-07
357740.1657,171661.2709,1816,120047296,2024-07,other-theft,Force,,-2.609430,51.442355,2277713,On or near Exeter Road,Under investigation,2024-07
357707.1918,176541.125399999,1817,120052059,2024-07,other-theft,Force,,-2.610490,51.486228,2277645,On or near Waterford Road,Under investigation,2024-07
356725.2033,167739.259500001,1818,120047165,2024-07,other-theft,Force,,-2.623552,51.407015,2276839,On or near Four Acres Close,Under investigation,2024-07
363978.0664,173845.2378,1819,120047161,2024-07,other-theft,Force,,-2.519904,51.462424,2283176,On or near Two Mile Hill Road,Under investigation,2024-07
358671.0974,172833.1961,1820,120052056,2024-07,other-theft,Force,,-2.596173,51.452961,2278626,On or near Marsh Street,Under investigation,2024-07
361508.0511,174882.1151,1821,120051554,2024-07,other-theft,Force,,-2.555570,51.471584,2281190,On or near Berkeley Green Road,Under investigation,2024-07
357707.1918,176541.125399999,1822,120052053,2024-07,other-theft,Force,,-2.610490,51.486228,2277645,On or near Waterford Road,Under investigation,2024-07
351950.2594,177818.1416,1823,120049866,2024-07,other-theft,Force,,-2.693570,51.497248,2274576,On or near Poole Street,Under investigation,2024-07
358814.5941,172944.913699999,1824,120043389,2024-07,other-theft,Force,,-2.594121,51.453976,2278765,On or near Nightclub,Under investigation,2024-07
362340.0929,175717.1666,1825,120045375,2024-07,other-theft,Force,,-2.543681,51.479148,2281923,On or near Everest Road,Under investigation,2024-07
358379.9034,168626.8232,1826,120051710,2024-07,other-theft,Force,,-2.599867,51.415120,2278371,On or near Shopping Area,Under investigation,2024-07
357932.0998,168281.185000001,1827,120043387,2024-07,other-theft,Force,,-2.606265,51.411979,2277970,On or near Gatcombe Road,Under investigation,2024-07
363181.432,177509.193399999,1828,120048309,2024-07,other-theft,Force,,-2.531754,51.495316,2282557,On or near Petrol Station,Under investigation,2024-07
359160.1294,173175.117799999,1829,120045769,2024-07,other-theft,Force,,-2.589175,51.456071,2279077,On or near Newgate,Under investigation,2024-07
358135.2534,170247.187999999,1830,120046163,2024-07,other-theft,Force,,-2.603579,51.429671,2278101,On or near Wimborne Road,Under investigation,2024-07
357707.1918,176541.125399999,1831,120046151,2024-07,other-theft,Force,,-2.610490,51.486228,2277645,On or near Waterford Road,Under investigation,2024-07
359506.0419,169273.1349,1832,120053938,2024-07,other-theft,Force,,-2.583748,51.421013,2279322,On or near Manning Road,Under investigation,2024-07
358986.6031,173766.0844,1833,120042027,2024-07,other-theft,Force,,-2.591741,51.461372,2278887,On or near Further/higher Educational Building,Under investigation,2024-07
357862.2677,170702.135199999,1834,120044986,2024-07,other-theft,Force,,-2.607560,51.433741,2277849,On or near Temple Street,Under investigation,2024-07
358448.1575,172516.1579,1835,120046108,2024-07,other-theft,Force,,-2.599344,51.450094,2278406,On or near Nightclub,Under investigation,2024-07
358803.1337,172748.1515,1836,120041671,2024-07,other-theft,Force,,-2.594263,51.452206,2278712,On or near Theatre/concert Hall,Under investigation,2024-07
360150.1607,171280.1603,1837,120040738,2024-07,other-theft,Force,,-2.574713,51.439104,2280025,On or near Brecknock Road,Under investigation,2024-07
359261.1139,173412.199100001,1838,120052047,2024-07,other-theft,Force,,-2.587749,51.458210,2279125,On or near Callowhill Court,Under investigation,2024-07
358959.1392,173531.192500001,1839,120050622,2024-07,other-theft,Force,,-2.592109,51.459258,2278837,On or near Cannon Street,Under investigation,2024-07
363603.9809,176033.706700001,1840,120044875,2024-07,other-theft,Force,,-2.525515,51.482077,2282851,On or near Supermarket,Awaiting court outcome,2024-07
363669.0328,172713.228,1841,120049629,2024-07,other-theft,Force,,-2.524235,51.452226,2282886,On or near Beverley Close,Under investigation,2024-07
358672.1245,173258.1504,1842,120044887,2024-07,other-theft,Force,,-2.596208,51.456782,2278573,On or near Narrow Lewins Mead,Under investigation,2024-07
359198.0917,172736.169500001,1843,120045262,2024-07,other-theft,Force,,-2.588578,51.452127,2279135,On or near St Thomas Street East,Under investigation,2024-07
359123.0976,173452.126,1844,120049641,2024-07,other-theft,Force,,-2.589740,51.458559,2278955,On or near The Horsefair,Under investigation,2024-07
360980.0446,173800.169199999,1845,120045102,2024-07,other-theft,Force,,-2.563052,51.461820,2280687,On or near Kilburn Street,Under investigation,2024-07
358814.5941,172944.913699999,1846,120051045,2024-07,other-theft,Force,,-2.594121,51.453976,2278765,On or near Nightclub,Under investigation,2024-07
357936.1485,173264.206,1847,120050625,2024-07,other-theft,Force,,-2.606801,51.456782,2277935,On or near Shopping Area,Under investigation,2024-07
360064.113,173572.1856,1848,120040732,2024-07,other-theft,Force,,-2.576210,51.459706,2279948,On or near Winsford Street,Under investigation,2024-07
361593.0364,173657.155200001,1849,120045248,2024-07,other-theft,Force,,-2.554213,51.460576,2281211,On or near Lyppiatt Road,Under investigation,2024-07
363181.432,177509.193399999,1850,120046041,2024-07,other-theft,Force,,-2.531754,51.495316,2282557,On or near Petrol Station,Under investigation,2024-07
356720.1833,168379.2541,1851,120047350,2024-07,other-theft,Force,,-2.623703,51.412769,2276748,On or near Highridge Crescent,Unable to prosecute suspect,2024-07
359526.1292,173440.103399999,1852,120047348,2024-07,other-theft,Force,,-2.583938,51.458480,2279401,On or near Bond Street South,Under investigation,2024-07
359445.1419,173243.1175,1853,120048750,2024-07,other-theft,Force,,-2.585081,51.456703,2279335,On or near Parking Area,Under investigation,2024-07
359037.1538,177183.1985,1854,120040731,2024-07,other-theft,Force,,-2.591411,51.492099,2278906,On or near Canvey Close,Under investigation,2024-07
362693.086,171360.191299999,1855,120041836,2024-07,other-theft,Force,,-2.538137,51.439997,2282209,On or near Fermaine Avenue,Under investigation,2024-07
358448.1575,172516.1579,1856,120049740,2024-07,other-theft,Force,,-2.599344,51.450094,2278406,On or near Nightclub,Under investigation,2024-07
358619.1597,174438.157600001,1857,120041874,2024-07,other-theft,Force,,-2.597109,51.467388,2278473,On or near Elmgrove Road,Under investigation,2024-07
357735.1073,167518.1971,1858,120050011,2024-07,other-theft,Force,,-2.609006,51.405104,2277787,On or near Bishport Close,Under investigation,2024-07
356274.2652,169294.196799999,1859,120051276,2024-07,other-theft,Force,,-2.630228,51.420961,2276529,On or near Kings Chase,Under investigation,2024-07
358169.1755,171672.1711,1860,120045604,2024-07,other-theft,Force,,-2.603259,51.442485,2278142,On or near Merrywood Road,Under investigation,2024-07
360134.0828,177478.2016,1861,120050022,2024-07,other-theft,Force,,-2.575645,51.494830,2279925,On or near Reynold's Walk,Under investigation,2024-07
362086.0341,173500.2038,1862,120044950,2024-07,other-theft,Force,,-2.547100,51.459198,2281734,On or near Sherbourne Street,Under investigation,2024-07
360073.0833,174643.139599999,1863,120054526,2024-07,other-theft,Force,,-2.576202,51.469336,2279921,On or near Durham Road,Under investigation,2024-07
357499.2231,174667.0847,1864,120043948,2024-07,other-theft,Force,,-2.613259,51.469363,2277426,On or near Redland Terrace,Under investigation,2024-07
359854.1541,172780.1974,1865,120048293,2024-07,other-theft,Force,,-2.579142,51.452570,2279663,On or near Sweetman Place,Under investigation,2024-07
357803.1244,179103.1281,1866,120050675,2024-07,other-theft,Force,,-2.609415,51.509270,2277735,On or near Lime Close,Under investigation,2024-07
361929.0516,175159.123400001,1867,120051712,2024-07,other-theft,Force,,-2.549539,51.474103,2281550,On or near Park Avenue,Under investigation,2024-07
363146.0775,175663.201400001,1868,120045172,2024-07,other-theft,Force,,-2.532070,51.478716,2282510,On or near Supermarket,Under investigation,2024-07
359000.1359,173833.1504,1869,120047950,2024-07,other-theft,Force,,-2.591554,51.461976,2278871,On or near Lower Gay Street,Under investigation,2024-07
360776.0754,170822.1788,1870,120043986,2024-07,other-theft,Force,,-2.565657,51.435030,2280564,On or near Merfield Road,Under investigation,2024-07
361578.0492,170608.1971,1871,120046547,2024-07,other-theft,Force,,-2.554097,51.433161,2281103,On or near Gotley Road,Under investigation,2024-07
358897.1058,172346.226299999,1872,120046073,2024-07,other-theft,Force,,-2.592864,51.448599,2278822,On or near Ferry Terminal,Under investigation,2024-07
358500.1043,172614.16,1873,120049046,2024-07,other-theft,Force,,-2.598608,51.450979,2278477,On or near Canon's Road,Under investigation,2024-07
359690.1219,173337.1428,1874,120046018,2024-07,other-theft,Force,,-2.581566,51.457566,2279534,On or near New Street,Under investigation,2024-07
363265.0394,175576.143100001,1875,120043309,2024-07,other-theft,Force,,-2.530348,51.477941,2282558,On or near Petrol Station,Under investigation,2024-07
356742.2284,168533.2147,1876,120049080,2024-07,other-theft,Force,,-2.623405,51.414155,2276778,On or near Cutler Road,Under investigation,2024-07
359127.0284,168978.2006,1877,120052479,2024-07,other-theft,Force,,-2.589164,51.418334,2278944,On or near Petrol Station,Under investigation,2024-07
359127.0284,168978.2006,1878,120052477,2024-07,other-theft,Force,,-2.589164,51.418334,2278944,On or near Petrol Station,Under investigation,2024-07
359706.1057,177263.145500001,1879,120043304,2024-07,other-theft,Force,,-2.581785,51.492866,2279408,On or near Bartholomews Square,Under investigation,2024-07
356725.2033,167739.259500001,1880,120045488,2024-07,other-theft,Force,,-2.623552,51.407015,2276839,On or near Four Acres Close,Under investigation,2024-07
359945.0348,167720.168,1881,120043090,2024-07,other-theft,Force,,-2.577259,51.407081,2279850,On or near Belland Drive,Unable to prosecute suspect,2024-07
360966.0585,174783.1307,1882,120049288,2024-07,other-theft,Force,,-2.563362,51.470657,2280700,On or near Bourne Lane,Under investigation,2024-07
364076.0503,176837.1337,1883,120040468,2024-07,other-theft,Force,,-2.518799,51.489331,2283215,On or near Whittington Road,Under investigation,2024-07
361953.0512,173425.119899999,1884,120051081,2024-07,other-theft,Force,,-2.549006,51.458514,2281598,On or near Seneca Street,Under investigation,2024-07
351907.2625,178151.228700001,1885,120043591,2024-07,other-theft,Force,,-2.694235,51.500239,2274562,On or near St Brendan's Way,Under investigation,2024-07
364064.0334,173995.218699999,1886,120048250,2024-07,other-theft,Force,,-2.518682,51.463778,2283237,On or near Primrose Close,Under investigation,2024-07
360120.0856,174870.099099999,1887,120045002,2024-07,other-theft,Force,,-2.575551,51.471380,2279915,On or near Boucher Place,Under investigation,2024-07
360556.1034,170854.1282,1888,120053486,2024-07,other-theft,Force,,-2.568825,51.435302,2280337,On or near Oakmeade Park,Under investigation,2024-07
360559.0819,174147.0913,1889,120047059,2024-07,other-theft,Force,,-2.569150,51.464910,2280324,On or near Moorhill Street,Under investigation,2024-07
362000.0819,170550.199100001,1890,120040297,2024-07,other-theft,Force,,-2.548020,51.432668,2281665,On or near Runnymead Avenue,Under investigation,2024-07
363648.0798,174707.2037,1891,120042054,2024-07,other-theft,Force,,-2.524743,51.470153,2282821,On or near Chester Park Road,Under investigation,2024-07
362871.0566,175739.1677,1892,120045043,2024-07,other-theft,Force,,-2.536038,51.479381,2282361,On or near Shopping Area,Under investigation,2024-07
356929.157,167742.194,1893,120054328,2024-07,other-theft,Force,,-2.620620,51.407057,2276899,On or near Broad Oak Road,Under investigation,2024-07
361188.0688,173976.0831,1894,120053437,2024-07,other-theft,Force,,-2.560077,51.463416,2280928,On or near Chelsea Park,Under investigation,2024-07
353772.2452,177397.206700001,1895,120042333,2024-07,other-theft,Force,,-2.667270,51.493616,2275174,On or near Mancroft Avenue,Unable to prosecute suspect,2024-07
359074.1027,173183.1523,1896,120040307,2024-07,other-theft,Force,,-2.590414,51.456137,2278978,On or near Fairfax Street,Under investigation,2024-07
358352.0717,167413.2128,1897,120043285,2024-07,other-theft,Force,,-2.600124,51.404206,2278286,On or near Peterson Square,Under investigation,2024-07
360814.0955,173758.184900001,1898,120047014,2024-07,other-theft,Force,,-2.565436,51.461431,2280570,On or near Lawnwood Road,Under investigation,2024-07
357707.1918,176541.125399999,1899,120040843,2024-07,other-theft,Force,,-2.610490,51.486228,2277645,On or near Waterford Road,Under investigation,2024-07
360977.0615,174000.164100001,1900,120050038,2024-07,other-theft,Force,,-2.563117,51.463618,2280675,On or near Chelsea Road,Under investigation,2024-07
357528.189,174162.1337,1901,120046995,2024-07,other-theft,Force,,-2.612781,51.464825,2277516,On or near Whatley Road,Under investigation,2024-07
358134.1771,176484.1962,1902,120046798,2024-07,other-theft,Force,,-2.604334,51.485748,2278066,On or near Longleat Close,Under investigation,2024-07
360912.036,174659.089600001,1903,120046786,2024-07,other-theft,Force,,-2.564126,51.469538,2280605,On or near Wood Street,Under investigation,2024-07
358878.1333,173300.1829,1904,120052171,2024-07,other-theft,Force,,-2.593248,51.457175,2278797,On or near Bridewell Street,Under investigation,2024-07
357707.1918,176541.125399999,1905,120045713,2024-07,other-theft,Force,,-2.610490,51.486228,2277645,On or near Waterford Road,Under investigation,2024-07
358889.1504,171842.2445,1906,120053455,2024-07,other-theft,Force,,-2.592920,51.444067,2278843,On or near Bedminster Place,Under investigation,2024-07
356584.1477,179226.0944,1907,120052169,2024-07,other-theft,Force,,-2.626994,51.510283,2276673,On or near Harmer Close,Under investigation,2024-07
357021.242,170688.1851,1908,120053001,2024-07,other-theft,Force,,-2.619656,51.433552,2276995,On or near Supermarket,Under investigation,2024-07
362693.086,171360.191299999,1909,120042326,2024-07,other-theft,Force,,-2.538137,51.439997,2282209,On or near Fermaine Avenue,Under investigation,2024-07
357765.1479,168799.181600001,1910,120054141,2024-07,other-theft,Force,,-2.608728,51.416624,2277765,On or near Brookdale Road,Under investigation,2024-07
358471.133,173091.1877,1911,120051664,2024-07,other-theft,Force,,-2.599081,51.455266,2278418,On or near Lodge Street,Under investigation,2024-07
357707.1918,176541.125399999,1912,120052998,2024-07,other-theft,Force,,-2.610490,51.486228,2277645,On or near Waterford Road,Under investigation,2024-07
358244.118,173006.192299999,1913,120040325,2024-07,other-theft,Force,,-2.602338,51.454485,2278226,On or near Nightclub,Under investigation,2024-07
357021.242,170688.1851,1914,120052997,2024-07,other-theft,Force,,-2.619656,51.433552,2276995,On or near Supermarket,Under investigation,2024-07
358386.1841,171321.236500001,1915,120042015,2024-07,other-theft,Force,,-2.600096,51.439346,2278343,On or near Parking Area,Under investigation,2024-07
356800.2176,173559.1438,1916,120040317,2024-07,other-theft,Force,,-2.623186,51.459348,2276844,On or near Canynge Road,Under investigation,2024-07
356619.1639,172895.1579,1917,120052991,2024-07,other-theft,Force,,-2.625710,51.453364,2276660,On or near Princes' Lane,Under investigation,2024-07
351830.3144,178024.160599999,1918,120049044,2024-07,other-theft,Force,,-2.695326,51.499090,2274549,On or near Supermarket,Under investigation,2024-07
361378.068,175152.143100001,1919,120052985,2024-07,other-theft,Force,,-2.557471,51.474003,2281067,On or near Petrol Station,Under investigation,2024-07
358448.1575,172516.1579,1920,120050185,2024-07,other-theft,Force,,-2.599344,51.450094,2278406,On or near Nightclub,Under investigation,2024-07
359085.0512,167857.1186,1921,120048766,2024-07,other-theft,Force,,-2.589638,51.408251,2278929,On or near William Jessop Way,Under investigation,2024-07
360762.0514,173721.106899999,1922,120043099,2024-07,other-theft,Force,,-2.566181,51.461094,2280535,On or near Bus/coach Station,Under investigation,2024-07
357707.1918,176541.125399999,1923,120052980,2024-07,other-theft,Force,,-2.610490,51.486228,2277645,On or near Waterford Road,Under investigation,2024-07
352752.3204,179772.182800001,1924,120042356,2024-07,other-theft,Force,,-2.682280,51.514884,2274798,On or near Merebank Road,Under investigation,2024-07
357021.242,170688.1851,1925,120052974,2024-07,other-theft,Force,,-2.619656,51.433552,2276995,On or near Supermarket,Under investigation,2024-07
358328.0773,168008.2083,1926,120048252,2024-07,other-theft,Force,,-2.600539,51.409554,2278299,On or near Fulford Road,Under investigation,2024-07
357021.242,170688.1851,1927,120052971,2024-07,other-theft,Force,,-2.619656,51.433552,2276995,On or near Supermarket,Under investigation,2024-07
363265.0394,175576.143100001,1928,120041194,2024-07,other-theft,Force,,-2.530348,51.477941,2282558,On or near Petrol Station,Under investigation,2024-07
358284.0881,168586.126700001,1929,120053067,2024-07,other-theft,Force,,-2.601240,51.414747,2278189,On or near Lakeshore Drive,Under investigation,2024-07
363000.0682,171058.2084,1930,120051683,2024-07,other-theft,Force,,-2.533689,51.437302,2282400,On or near Condover Road,Under investigation,2024-07
360038.1564,172416.172499999,1931,120044167,2024-07,other-theft,Force,,-2.576453,51.449310,2279754,On or near Nightclub,Under investigation,2024-07
359746.0344,172315.1643,1932,120494345,2024-07,other-theft,BTP,STATION,-2.580645,51.448381,2347790,Bristol Temple Meads (station),Under investigation,2024-07
358383.0616,167213.209000001,1933,120045230,2024-07,other-theft,Force,,-2.599655,51.402410,2278379,On or near Aldwick Avenue,Under investigation,2024-07
361377.0672,174273.1669,1934,120052513,2024-07,other-theft,Force,,-2.557389,51.466100,2281023,On or near Bruce Avenue,Under investigation,2024-07
359127.0284,168978.2006,1935,120052511,2024-07,other-theft,Force,,-2.589164,51.418334,2278944,On or near Petrol Station,Under investigation,2024-07
362964.0029,173751.214199999,1936,120050289,2024-07,other-theft,Force,,-2.534490,51.461513,2282421,On or near Petrol Station,Under investigation,2024-07
360977.0615,174000.164100001,1937,120041553,2024-07,other-theft,Force,,-2.563117,51.463618,2280675,On or near Chelsea Road,Under investigation,2024-07
363228.0116,174571.2072,1938,120042057,2024-07,other-theft,Force,,-2.530776,51.468903,2282553,On or near The Reubins,Under investigation,2024-07
352109.3286,178728.248299999,1939,120040276,2024-07,other-theft,Force,,-2.691403,51.505444,2274601,On or near Third Way,Under investigation,2024-07
362144.0518,175089.121300001,1940,120052501,2024-07,other-theft,Force,,-2.546436,51.473488,2281729,On or near Ridgeway Parade,Unable to prosecute suspect,2024-07
359962.9887,169065.2127,1941,120040281,2024-07,other-theft,Force,,-2.577153,51.419176,2279830,On or near Tracy Close,Under investigation,2024-07
359788.0399,169992.1647,1942,120049258,2024-07,other-theft,Force,,-2.579775,51.427498,2279648,On or near Bodmin Walk,Formal action is not in the public interest,2024-07
359223.0741,173867.1631,1943,120052498,2024-07,other-theft,Force,,-2.588349,51.462298,2279080,On or near Backfields Lane,Under investigation,2024-07
358316.1262,173000.149800001,1944,120043765,2024-07,other-theft,Force,,-2.601301,51.454436,2278262,On or near Upper Wells Street,Under investigation,2024-07
356710.4073,176743.396299999,1945,120040145,2024-07,other-theft,Force,,-2.624870,51.487971,2276723,On or near Supermarket,Under investigation,2024-07
361030.0749,175150.1198,1946,120041761,2024-07,other-theft,Force,,-2.562481,51.473961,2280608,On or near Parking Area,Under investigation,2024-07
357929.1938,174500.1165,1947,120052487,2024-07,other-theft,Force,,-2.607049,51.467894,2277900,On or near Woodfield Road,Under investigation,2024-07
357738.0678,174180.3981,1948,120041644,2024-07,other-theft,Force,,-2.609762,51.465005,2277742,On or near Nightclub,Under investigation,2024-07
356791.132,167575.205700001,1949,120048888,2024-07,other-theft,Force,,-2.622584,51.405545,2276852,On or near Rossiter Grange,Under investigation,2024-07
355012.2462,178637.2029,1950,120052132,2024-07,other-theft,Force,,-2.649568,51.504865,2275848,On or near Chapel Lane,Under investigation,2024-07
363015.9805,172726.172700001,1951,120052930,2024-07,other-theft,Force,,-2.533634,51.452300,2282464,On or near Valma Rocks,Under investigation,2024-07
